"COD_MUNICIPIO","cep.min","cep.max"
5205471,75828000,75829999
5205471,75875000,75879999
5205471,75875001,75879999
5205497,72880000,72899999
5205497,72880001,72898999
5205513,72975000,72979999
5205521,73740000,73749999
5205703,76145000,76149999
5205703,76145001,76148999
5205802,72960000,72974999
5205901,75675000,75679999
5206206,73850000,73859999
5206305,75225000,75229999
5206305,75230000,75230000
5206305,75225001,75228999
5206404,76510000,76514999
5206503,75635000,75639999
5206503,75635001,75638999
5206602,75760000,75769999
5206602,75760001,75763999
5206701,73980000,73989999
5206800,75420000,75429999
5206800,75420001,75423999
5206909,75730000,75739999
5207105,76260000,76264999
5208301,73865000,73869999
5207253,75855000,75859999
5207352,75945000,75949999
5207402,75940000,75944999
5207402,75940001,75944999
5207501,76485000,76489999
5207535,76740000,76759999
5207600,76220000,76229999
5207808,76105000,76109999
5207907,73890000,73899999
5208004,73800000,73819999
5208004,73800001,73816999
5208103,76470000,76479999
5208152,75184000,75184000
5208152,75215001,75219999
5208152,75215001,75218999
5208400,75170000,75174999
5208509,75740000,75749999
5208608,76380000,76389999
5208608,76380001,76388999
5208707,74000000,74899999
5208707,74000001,74899999
5208806,75360000,75374999
5208806,75360001,75373999
5208905,76600000,76629999
5209101,75600000,75607999
5209101,75600001,75607499
5209150,75865000,75869999
5209200,75350000,75354999
5209291,76690000,76699999
5209408,73910000,73919999
5209457,76374000,76374999
5209606,76670000,76679999
5209705,75340000,75344999
5209705,75345000,75349999
5209705,75340001,75344999
5209705,75345001,75347999
5209804,76375000,76379999
5209903,73920000,73929999
5209937,75550000,75554999
5209952,75955000,75959999
5210000,75400000,75409999
5210000,75400001,75409999
5210109,75780000,75789999
5210158,76295000,76297999
5210158,76304000,76304999
5210158,76295001,76296999
5210208,76200000,76209999
5210208,76200001,76209999
5210307,76215000,76219999
5210406,76630000,76639999
5210406,76630001,76638999
5210562,76650000,76659999
5210604,76660000,76669999
5210802,75815000,75818999
5210802,75815001,75817999
5210901,76360000,76364999
5211008,76290000,76294999
5211206,76680000,76689999
5211206,76680001,76688999
5211305,75810000,75812999
5211404,75450000,75454999
5211503,75500000,75549999
5211503,75500001,75544999
5211602,76130000,76134999
5211701,75950000,75954999
5211800,76320001,76329999
5211800,76330000,76330000
5211800,76320001,76329499
5211909,75800000,75809999
5211909,75800001,75809999
5212006,76210000,76214999
5212055,75495000,75499999
5212055,75495001,75498999
5212105,75610000,75614999
5212204,76270000,76279999
5212253,75819000,75819999
5212303,75190000,75194999
5212501,72800000,72859999
5212501,72800001,72859999
5212600,75630000,75634999
5212600,75630001,75633999
5212709,73970000,73974999
5212709,73970001,73973999
5212808,76490000,76492999
5212907,75670000,75674999
5212907,75670001,75674999
5212956,76730000,76739999
5212956,76730001,76733999
5213004,75930000,75934999
5213053,73730000,73739999
5213087,76450000,76459999
5213103,75830001,75839999
5213103,75830001,75838999
5213400,76135000,76139999
5213509,73830000,73839999
5213707,76255000,76259999
5213756,75915000,75919999
5213772,76465000,76469999
5213772,76465001,76468999
5213806,75650000,75659999
5213806,75650001,75658999
5213855,76355000,76359999
5213855,76355001,76358999
5213905,76150000,76151999
5214002,76700000,76709999
5214002,76700001,76703999
5214051,76530000,76539999
5214101,76540000,76549999
5214101,76540001,76543999
5214408,76180000,76189999
5214507,75460000,75469999
5214507,75460001,75469499
5214606,76420000,76439999
5214705,76345000,76349999
5214705,76345001,76348999
5214804,75750000,75759999
5214804,75750001,75753999
5214838,76520000,76524999
5214861,76305000,76309999
5214861,76305001,76308999
5214879,76495000,76499999
5214903,73820000,73824999
5215009,75470000,75479999
5215207,76285000,76289999
5215231,72860000,72869999
5215231,72860001,72869999
5215256,76580000,76589999
5215306,75280000,75289999
5215306,75280001,75283999
5215405,75165000,75169999
5215504,75715000,75719999
5215504,75715001,75719999
5215603,73700000,73729999
5215652,75845000,75849999
5215652,75845001,75848999
5215702,76190000,76194999
5215702,76190001,76193999
5215801,75210000,75214999
5215801,75210001,75213999
5215900,75990000,75999999
5216007,75580000,75599999
5216304,75880000,75889999
5216403,75980000,75984999
5216403,75980001,75983999
5216452,75823000,75824999
5216809,75480000,75489999
5216809,75480001,75484499
5216908,76372000,76372999
5217104,75640000,75644999
5217104,75640001,75644499
5217203,76230000,76234999
5217203,76230001,76233999
5217302,72980000,72989999
5217302,72980001,72988999
5217401,75200000,75209999
5217609,73750000,73759999
5217609,73750001,73757999
5217708,75620000,75629999
5218003,76550000,76559999
5218003,76550001,76558999
5218052,75608000,75609999
5218052,75608001,75609999
5218102,75843000,75844999
5218300,73900000,73909999
5218300,73900001,73906999
5218300,73907001,73908999
5218391,75645000,75649999
5218391,75645001,75648999
5218508,75860000,75864999
5218508,75860001,75863999
5218607,76310000,76314999
5218706,76315000,76319999
5218789,75667000,75669999
5218789,75667001,75669999
5218805,75900000,75914999
5218805,75900001,75913999
5218904,76350000,76354999
5218904,76350001,76351999
5218904,76352001,76353999
5219001,76160000,76164999
5219100,75398000,75399999
5219209,75220000,75224999
5219209,75220001,75223999
5219258,76265000,76269999
5219308,75920000,75924999
5219357,76320000,76320000
5219357,76330001,76334999
5219357,76330001,76333999
5219407,75840000,75842999
5219456,76395000,76399999
5219506,75455000,75459999
5219605,76480000,76484999
5219704,76500000,76509999
5219712,75935000,75939999
5219738,75375000,75379999
5219753,72900000,72909999
5219753,72900001,72908999
5219803,73860000,73864999
5219902,75490000,75494999
5220058,75985000,75989999
5220009,73760000,73769999
5220108,76050000,76059999
5220108,76050001,76058999
5220157,76365000,76369999
5220207,76590000,76599999
5220264,75185000,75189999
5220280,76343000,76344999
5220405,75890000,75899999
5220454,75250000,75264999
5220454,75250001,75264999
5220504,75820000,75822999
5220603,75180000,75183999
5220686,73930000,73949999
5220702,73990000,73999999
5221007,76640000,76649999
5221007,76640001,76644999
5221080,73795000,73799999
5221197,75175000,75179999
5221197,75175001,75179999
5221304,75720000,75729999
5221403,75380000,75394999
5221403,75380001,75394499
5221452,76460000,76464999
5221502,76110000,76119999
5221551,75970000,75979999
5221577,76525000,76529999
5221601,76400000,76409999
5221601,76400001,76408999
5221700,76335000,76339999
5221809,75790000,75794999
5221858,72870000,72879999
5221858,72870001,72879999
5221908,75355000,75359999
5222005,75265000,75279999
5222054,75555000,75559999
5222054,75555001,75558999
5222203,73825000,73829999
5222302,76393000,76394999
2100055,65930000,65934999
2100105,65505000,65509999
2100154,65578000,65579999
2100204,65250000,65254999
2100303,65610000,65614999
2100402,65310000,65314999
2100436,65413000,65414999
2100477,65398000,65399999
2100501,65810000,65819999
2100550,65293000,65293999
2100600,65923000,65923999
2100709,65490000,65494999
2100808,65525000,65529999
2100832,65275000,65275999
2100873,65368000,65369999
2100907,65570000,65577999
2100956,65945000,65947999
2101004,65480000,65484999
2101103,65148000,65149999
2101202,65700000,65703999
2101251,65143000,65144999
2101301,65270000,65271999
2101350,65233000,65234999
2101400,65800000,65804999
2101509,65660000,65664999
2101608,65950000,65961999
2101707,65590000,65599999
2101772,65335000,65339999
2101731,65535000,65539999
2101806,65885000,65887999
2101905,65248000,65249999
2101939,65723000,65724999
2101970,65292000,65292999
2102002,65380000,65384999
2102036,65395000,65397999
2102077,65704000,65704999
2102101,65520000,65524999
2102150,65315000,65319999
2102200,65515000,65519999
2102309,65685000,65689999
2102325,65393000,65394999
2102358,65935500,65935899
2102358,65935959,65935959
2102358,65935971,65935971
2102374,65165000,65169999
2102408,65230000,65232999
2102507,65210000,65212999
2102556,65968000,65969999
2102606,65280000,65282999
2102705,65465000,65467999
2102754,65735000,65739999
2102804,65980000,65989999
2102903,65295000,65298999
2103000,65600000,65609999
2103000,65600001,65609999
2103109,65260000,65262999
2103125,65267000,65267999
2103158,65288000,65288999
2103174,65299000,65299999
2103208,65500000,65504999
2103257,65921000,65921999
2103307,65400000,65412999
2103406,65620000,65624999
2103505,65690000,65692999
2103554,65340000,65344999
2103604,65415000,65417999
2103703,65268000,65268999
2103752,65927000,65927999
2103802,65765000,65767999
2103901,65625000,65629999
2104008,65750000,65752999
2104057,65975000,65977999
2104073,65995000,65999999
2104081,65964000,65967999
2104099,65943000,65944999
2104107,65805000,65807999
2104206,65695000,65699999
2104305,65285000,65287999
2104404,65775000,65779999
2104503,65770000,65774999
2104552,65928000,65928999
2104602,65780000,65782999
2104628,65795000,65799999
2104651,65363000,65364999
2104677,65284000,65284999
2104701,65785000,65789999
2104800,65940000,65942999
2104909,65255000,65259999
2105005,65180000,65189999
2105104,65170000,65179999
2105153,65345000,65349999
2105203,65720000,65722999
2105302,65900000,65919999
2105302,65900001,65919999
2105351,65948000,65949999
2105401,65485000,65489999
2105427,65939000,65939999
2105450,65693000,65694999
2105476,65962000,65963999
2105500,65922000,65922999
2105609,65755000,65757999
2105658,65294000,65294999
2105708,65715000,65715999
2105807,65710000,65711999
2105948,65712000,65713999
2105906,65705000,65705999
2105922,65683000,65684999
2105963,65718000,65719999
2105989,65937000,65937999
2106003,65728000,65729999
2106102,65895000,65899999
2106201,65290000,65291999
2106300,65560000,65569999
2106326,65289000,65289999
2106359,65714000,65714999
2106375,65283000,65283999
2106409,65510000,65514999
2106508,65218000,65219999
2106607,65645000,65649999
2106631,65468000,65469999
2106672,65545000,65549999
2106706,65850000,65859999
2106755,65495000,65499999
2106805,65265000,65266999
2106904,65360000,65362999
2107001,65936000,65936999
2107100,65160000,65164999
2107209,65450000,65454999
2107258,65808000,65809999
2107308,65880000,65884999
2107357,65274000,65274999
2107407,65706000,65706999
2107456,65223000,65224999
2107506,65130000,65137999
2107605,65238000,65244999
2107704,65670000,65679999
2107803,65640000,65644999
2107902,65680000,65682999
2108009,65870000,65879999
2108058,65585000,65589999
2108108,65716000,65717999
2108207,65725000,65726999
2108256,65206000,65207999
2108306,65213000,65214999
2108405,65245000,65247999
2108454,65418000,65419999
2108504,65370000,65377999
2108603,65200000,65203999
2108702,65707000,65707999
2108702,65707001,65707999
2108801,65460000,65464999
2108900,65740000,65749999
2109007,65970000,65972999
2109056,65263000,65264999
2109106,65760000,65761999
2109205,65140000,65142999
2109239,65279000,65279999
2109270,65204000,65205999
2109304,65455000,65459999
2109403,65190000,65194999
2109452,65138000,65139999
2109502,65990000,65994999
2109551,65938000,65938999
2109601,65150000,65152999
2109700,65830000,65839999
2109759,65768000,65769999
2109809,65208000,65209999
2109908,65300000,65309999
2109908,65300001,65309999
2110005,65390000,65392999
2110039,65272000,65273999
2110104,65540000,65544999
2110203,65145000,65147999
2110237,65555000,65559999
2110278,65195000,65199999
2110302,65730000,65734999
2110401,65440000,65449999
2110500,65235000,65237999
2110609,65550000,65554999
2110658,65888000,65889999
2110708,65790000,65794999
2110807,65890000,65894999
2110856,65929000,65929999
2110906,65650000,65659999
2111003,65225000,65229999
2111029,65385000,65389999
2111052,65973000,65974999
2111078,65615000,65619999
2111102,65665000,65667999
2111201,65110000,65129999
2111201,65110000,65114999
2111201,65115001,65126999
2111250,65762000,65762999
2111300,65000000,65109999
2111300,65000001,65099999
2111409,65708000,65708999
2111508,65470000,65479999
2111532,65920000,65920999
2111573,65978000,65979999
2111607,65840000,65849999
2111631,65753000,65754999
2111672,65758000,65759999
2111706,65220000,65222999
2111722,65709000,65709999
2111748,65783000,65784999
2111763,65935000,65935499
2111763,65935958,65935958
2111763,65935970,65935970
2111789,65269000,65269999
2111805,65925000,65926999
2111904,65860000,65869999
2111953,65668000,65669999
2112001,65820000,65829999
2112100,65420000,65429999
2112209,65630000,65639999
2112209,65630001,65638999
2112233,65727000,65727999
2112274,65378000,65379999
2112308,65763000,65764999
2112407,65278000,65278999
2112456,65276000,65277999
2112506,65580000,65584999
2112605,65530000,65534999
2112704,65430000,65439999
2112803,65215000,65217999
2112852,65924000,65924999
2112902,65350000,65359999
2113009,65320000,65334999
2114007,65365000,65367999
3100104,38540000,38549999
3100203,35620000,35620999
3100302,35365000,35366999
3100401,35438000,35438999
3100500,35147000,35147999
3100609,39790000,39794999
3100708,38110000,38119999
3100807,37273000,37274999
3100906,39880000,39884999
3101003,39990000,39994999
3101102,35200000,35219999
3101201,37450000,37451999
3101300,37458000,37459999
3101409,37596000,37599999
3101508,36660000,36669999
3101607,37130000,37139999
3101607,37130001,37138999
3101631,36272000,36274999
3101706,39900000,39911999
3101805,35138000,35139999
3101904,37940000,37944999
3102001,37145000,37147999
3102050,36979000,36979999
3153509,36976000,36978999
3102100,36260000,36264999
3102209,35249000,35249999
3102308,35950000,35959999
3102407,39140000,39149999
3102506,35444000,35446999
3102605,37838000,37844999
3102605,37838001,37842999
3102803,37300000,37304999
3102852,39685000,39687999
3102902,36220000,36224999
3103009,35177000,35178999
3103108,36850000,36854999
3103207,35777000,35779999
3103306,36255000,36259999
3103405,39600000,39609999
3103405,39600001,39607999
3103504,38440000,38459999
3103504,38440001,38449999
3103603,37360000,37369999
3103702,36594000,36599999
3103751,38465000,38469999
3103801,38860000,38869999
3103900,35603000,35603999
3104007,38180000,38188999
3104007,38180001,38188999
3104106,37820000,37824999
3104205,35598000,35602999
3104205,35598001,35601899
3104304,37140000,37141999
3104403,36710000,36719999
3104452,39678000,39679999
3104502,38680000,38688999
3104601,36780000,36783999
3104700,39850000,39854999
3104809,39219000,39219999
3104908,37443000,37444999
3105004,35732000,35735999
3105103,38900000,38909999
3105202,39917000,39919999
3105301,37740000,37749999
3105400,35970000,35983999
3105509,36870000,36877999
3105608,36200000,36209999
3105608,36200001,36205999
3105707,35447000,35449999
3105905,36295000,36299999
3105905,36295001,36299999
3106002,35938000,35939999
3106101,36126000,36129999
3106200,30000000,31999999
3106200,30000001,31999999
3106309,35195000,35197999
3106408,35473000,35475999
3106507,39640000,39641999
3106655,39555000,39557999
